t,j, Field Pea,Banana,Barley,Beef,Beer,Boye/Yam,Bula,Butter/ghee,Cassava,Chat / Kat,Cheese,Chick Pea,Coffee,Eggs,Field Pea,Fish,Goat & mutton meat,Godere,Green chili pepper (kariya),"Greens (kale, cabbage, etc.)",Ground nuts,Haricot Beans,Horsebeans,Kocho,Lentils,Linseed,Maize,Meat,Milk,Millet,Niger Seed,Oils (processed),Onion,Orange,Other cereal (SPECIFY),Other fruit (SPECIFY),Other prepared food and consumed at Home,Other pulse or nut (SPECIFY),Other seed (SPECIFY),Other tuber or stem (SPECIFY),Other vegetable (SPECIFY),Pasta/Maccaroni,Potato,Poultry,PuUrchased Injera,Purchased Bread or Biscuits,Red pepper (berbere),Salt,Soft drinks/Soda,Sorghum,Sugar,Sweet potato,Tea,Teff,Tella,Tomato,Wheat
2015,3030900308030,10,0,0,0,0,0,0,0,0,140,0,0,0,0,NaN,0,0,0,5,0,0,0,10,0,0,0,0,NaN,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,100,0,30,3,0,0,5,0,0,0,0,6,0
2015,3030900308038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3030900308046,20,20,0,0,0,0,0,0,0,0,0,17,0,30,NaN,0,120,0,2,12,0,0,18,0,15,0,0,NaN,20,0,15,25,20,20,0,20,15,0,0,0,0,10,10,0,25,32,85,4,0,16,19,0,0,75,0,20,0
2015,3030900308054,10,0,0,0,0,0,0,0,0,0,0,10,30,42,NaN,0,0,0,5,20,0,0,10,0,0,0,0,NaN,0,0,0,12.5,7.5,10,0,0,0,0,0,0,0,40,10,0,35,21,40,4,100,0,9,0,8,0,0,10,0
2015,3030900308062,0,20,0,0,0,0,0,0,0,140,0,0,30,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0
2015,3030900308070,44,0,0,70,336,0,0,0,0,0,0,0,10,3.5,NaN,0,0,0,3,0,0,0,27,0,50,0,0,NaN,0,0,0,12.5,20,0,0,3,0,0,0,0,0,20,6,0,0,6,25,1.4,0,30,6,0,0,51,0,0,0
2015,3030900308078,26,0,0,0,0,0,0,0,0,0,0,25,30,0,NaN,0,0,0,5,0,0,0,26,0,36,0,0,NaN,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,15,70,5,0,0,18,0,7,175,0,10,0
2015,3030900308086,20,0,0,0,0,0,0,0,0,0,0,17,0,0,NaN,0,0,0,0,0,0,0,18,0,0,0,0,NaN,0,0,0,40,10,0,0,0,0,0,0,0,0,0,8,0,0,0,40,3,0,25,19,0,7,50,0,0,0
2015,3030900308094,17,0,0,0,0,0,0,0,0,0,0,0,22,0,NaN,0,0,0,5,5,0,0,18,0,0,0,0,NaN,0,0,0,25,10,0,0,0,0,15,0,0,0,11,0,0,0,5,36,4,0,30,19,0,8,50,0,5,0
2015,3030900308102,27,0,0,0,0,0,0,0,0,0,0,27,20,0,NaN,0,0,0,5,0,0,0,14,0,90,0,0,NaN,0,0,0,25,20,0,0,0,0,0,0,0,0,0,45,0,0,105,35,4,0,0,19,0,0,0,0,15,0
2015,3030900308110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3030900308118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,4,0,0,0,0,0,0,0,0,NaN,0,0,0,12.5,10,0,0,0,0,20,0,0,0,13,5,0,0,21,40,4,0,28,9,0,7,100,0,0,0
2015,3031001701004,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,2,0,0,0,28,0,0,0,0,NaN,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0
2015,3031001701022,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2015,3031001701040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5,0,0,0,0,0,0,0,0,NaN,0,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,5,0
2015,3031001701045,0,0,0,0,0,0,0,10,0,0,0,0,10,0,NaN,0,0,0,15,3,0,0,13,0,0,0,0,NaN,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0,0,0,0,24,40,0,2,0
2015,3031001701062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.7,0,0,0,0,0,0,0,0,0
2015,3031001701081,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,4,0,0,0,25,0,0,0,0,NaN,0,0,12,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,10,0,0,0,0,4,0
2015,3031001701099,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.65,0,0,0,0,0,0,0,0,0
2015,3031001701100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5,0,0,0,50,0,0,0,0,NaN,0,0,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7,0,0,6.5,0,1.7,0,0,4,25
2015,3031001701118,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,50,0,0,0,0,NaN,0,50,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7,0,75,0,0,0,0,0,0,75
2015,3031001701139,0,0,0,0,0,0,0,0,0,0,0,10,0,0,NaN,0,0,0,5,0,0,0,0,0,0,0,0,NaN,0,0,0,10,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.7,0,32,0,0,0,0,0,0,0
2015,3031001701157,15,0,0,0,0,0,0,10,0,0,0,13,10,0,NaN,0,0,0,5,5,0,0,13,0,0,8,0,NaN,0,0,0,13,10,0,0,0,0,0,4,0,0,0,0,0,0,0,10,2,0,40,0,0,0,0,0,6,0
2015,3031001701176,27,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,25,0,0,20,0,NaN,0,0,0,12,13,0,0,0,0,0,8,0,0,0,0,0,0,0,20,2,0,0,10,0,0,0,0,0,0
2015,3040301401004,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
2015,3040301401014,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2015,3040301401019,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0
2015,3040301401027,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0
2015,3040301401035,0,0,0,0,0,0,0,0,0,0,0,0,15,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0
2015,3040301401050,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2015,3040301401065,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2015,3040301401080,0,0,0,0,0,0,0,0,0,0,0,0,6,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3040301401095,0,0,0,0,0,0,0,0,0,0,0,0,6,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2015,3040301401110,0,0,0,0,0,0,0,0,0,0,0,0,11,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2015,3040301401125,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2015,3040301401140,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
2015,3040600801004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,6,0,0,0,0,22,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,3040600801016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,10,0,0,0,0,37,NaN,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2015,3040600801028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,7,0,0,0,28,NaN,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2015,3040600801041,0,0,0,0,0,0,0,0,0,200,0,0,0,0,NaN,0,0,0,0,0,0,0,30,0,0,0,0,NaN,0,0,0,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0
2015,3040600801053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0
2015,3040600801065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,7,0,0,12,0,0,0,0,NaN,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3040600801079,0,0,0,0,0,0,0,0,0,150,0,0,10,0,NaN,0,0,0,0,0,0,0,7,0,0,0,21,NaN,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,44,0,0,0,0,0,0,0
2015,3040600801090,0,0,0,0,0,0,0,0,0,200,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0
2015,3040600801092,0,0,0,0,0,0,0,0,0,150,0,0,15,0,NaN,0,0,0,0,0,0,0,20,0,0,0,0,NaN,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,65,0,0,0,0,0,0,0
2015,3040600801104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,5,0,0,0,0,0,0,0,NaN,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,20,0,0,0,0,0,0
2015,3040600801118,0,0,0,0,0,0,0,0,0,350,0,0,10,0,NaN,0,0,0,0,0,0,0,15,0,0,0,0,NaN,0,0,0,35,15,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,2,0,0,8,0,0,0,0,0,0
2015,3040901203004,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,8,8,0,0,0,0,26,0,0,0,0,20,0,0,0,30,2,0,0,10,0,0,0,0,0,0
2015,3040901203016,0,0,0,0,350,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3040901203028,18,20,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,5,0,0,0,0,0,0,0,0,NaN,0,0,0,10,11,0,0,0,0,27,0,0,0,0,10,0,0,0,30,2,0,0,10,0,0,78,0,0,0
2015,3040901203040,0,0,0,0,0,0,0,0,0,0,0,0,33,0,NaN,0,0,0,0,0,0,0,0,0,33,0,0,NaN,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,10,10,0,0,0,10,0
2015,3040901203052,0,0,0,0,0,0,0,0,0,0,0,0,21,0,NaN,0,0,0,0,0,0,0,15,0,0,0,0,NaN,0,0,0,15,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,75,0,0,0
2015,3040901203065,0,0,0,0,0,0,0,0,0,0,0,35,22,0,NaN,0,0,0,0,5,0,0,0,0,33,0,0,NaN,0,0,0,23,16,0,0,1,0,0,0,0,0,20,10,0,0,0,50,2,0,0,30,0,4,112,0,4,0
2015,3040901203077,0,0,0,0,0,0,0,0,0,0,0,0,24,0,NaN,0,0,0,5,5,15,0,30,0,0,0,0,NaN,0,0,0,10,12,0,0,0,0,0,0,0,5,0,10,0,0,0,30,3,0,0,20,0,5,52,0,5,0
2015,3040901203090,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,15,7,0,0,0,0,32,0,0,0,0,10,0,0,0,25,2,0,0,0,0,0,68,0,0,0
2015,3040901203102,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,18,0,30,0,0,NaN,0,0,0,10,11,0,0,0,0,26,0,0,0,0,0,0,0,0,30,2,0,0,20,0,0,125,0,0,0
2015,3040901203116,0,0,0,0,0,0,0,0,0,0,0,0,22,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,8,8,0,0,0,0,30,0,0,0,10,0,0,0,18,20,2,0,0,60,0,4,59,0,0,0
2015,3040901203134,0,0,0,0,0,0,0,0,0,280,0,0,22,0,NaN,0,0,0,10,4,0,0,17,0,0,0,0,NaN,0,0,0,15,8,0,0,0,0,15,0,0,5,0,15,0,0,0,30,2,0,0,20,0,0,75,0,5,0
2015,3040901203150,17,0,0,0,0,0,0,0,0,0,0,13,20,0,NaN,0,0,0,0,0,0,0,16,0,0,0,10,NaN,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,15,0,5,84,0,0,32
2015,3041100903003,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,2,0,0,0,0,0,0,0,0,NaN,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,10,0,0,0,0,10,0
2015,3041100903015,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,10,0,0,0,0,0,0
2015,3041100903042,0,0,0,300,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,10,0,0,0,0,0,0
2015,3041100903055,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,10,0,0,0,0,0,0
2015,3041100903068,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,4.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5,0,0,0,0,0,0,0,0,0
2015,3041100903081,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,4,0,0,0,0,0,0
2015,3041100903095,0,0,0,0,0,0,0,0,0,0,0,0,26,0,NaN,0,400,0,2,0,0,0,0,0,0,0,0,NaN,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.25,0,0,7,0,0,0,0,10,0
2015,3041100903118,0,0,0,0,0,0,0,0,0,0,0,0,11,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,4.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,1,0,0,0,0,0,0,0,0,0
2015,3041100903121,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,4.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,10,0,0,0,0,0,0
2015,3041100903137,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.25,0,0,5,0,0,0,0,0,0
2015,3041100903160,12,0,36,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5.2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,5,0,0,0,0,0,48
2015,3041200105014,3,32,0,0,240,0,0,12,0,0,0,2,20,25,NaN,0,65,0,5,10,0,0,2,0,30,0,0,NaN,18,0,21,11.5,15,28,0,0,0,0,0,0,0,40,12,0,0,18,25,2,60,0,9,0,15,175,0,12,0
2015,3041200105028,4,8,12,0,0,0,0,15,0,0,0,0,10,20,NaN,0,0,0,5,5,0,0,0,0,0,0,0,NaN,0,0,0,11.5,20,0,0,0,0,0,0,0,0,23,12,0,0,21,40,2,0,2,9,0,20,45,2,12,12
2015,3041200105042,0,0,0,0,168,0,0,0,0,0,0,0,2,0,NaN,0,0,0,5,10,0,0,15,0,0,0,0,NaN,0,0,0,11,10,0,0,0,0,0,0,0,0,0,10,0,0,0,25,2,0,0,9,0,0,184.25,8,12,18
2015,3041200105056,0,16,0,0,0,0,0,25,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,10.6,10,0,0,0,0,0,0,0,0,22,10,0,0,0,25,2,0,0,9,0,0,0,0,12,0
2015,3041200105084,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,5,5,0,0,7,0,0,0,0,NaN,0,0,0,11,10,0,0,0,0,0,0,0,0,0,12,0,0,0,20,2,0,0,9,0,0,60,0,12,27
2015,3041200105098,8,32,0,0,0,0,0,25,0,350,0,0,20,30,NaN,0,120,0,5,10,0,0,0,0,30,0,0,NaN,0,0,0,11,15,56,0,0,0,0,0,0,0,37,10,0,0,42,25,2,120,0,9,0,24,36,0,12,0
2015,3041200105112,0,0,0,0,0,0,0,0,0,0,0,0,15,0,NaN,0,0,0,5,15,0,0,5,0,26,0,0,NaN,0,0,0,0,8,0,0,0,0,0,0,0,0,40,0,0,0,0,15,2,0,0,9,0,20,54,0,10,0
2015,3041200105126,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,5,0,0,0,0,0,0,0,0,NaN,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,9,0,0,0,0,0,0
2015,3041402101006,0,0,0,0,0,0,0,0,0,0,0,0,23,0,NaN,0,0,0,3,0,0,0,0,0,0,0,0,NaN,0,0,0,12,10,0,0,0,0,0,0,0,0,0,12,0,0,0,25,3,0,0,6,0,0,0,0,0,0
2015,3041402101025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0
2015,3041402101043,20,0,0,0,0,0,0,0,0,0,0,20,21,0,NaN,0,0,0,3,0,0,0,20,0,0,0,0,NaN,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,100,0,0,50
2015,3041402101062,0,0,0,0,0,0,0,0,0,0,0,0,24,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0
2015,3041402101080,0,0,0,0,0,0,0,0,0,0,0,0,11,0,NaN,0,0,0,4,0,0,0,0,0,0,0,0,NaN,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0
2015,3041402101089,0,0,0,0,0,0,0,0,0,0,0,0,12,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0
2015,3041402101102,10,0,0,0,0,0,0,0,0,0,0,0,12,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0
2015,3041402101124,0,0,0,0,0,0,0,0,0,0,0,0,23,0,NaN,0,0,0,3,0,0,0,0,0,0,0,0,NaN,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0
2015,3041402101147,0,0,0,0,0,0,0,0,0,0,0,15,11,0,NaN,0,0,0,2,0,0,0,14,0,0,0,0,NaN,0,0,0,12,10,0,0,0,0,0,0,5,0,0,6,0,0,0,8,3,0,0,6,0,0,0,0,0,0
2015,3041402101167,0,0,0,0,0,0,0,0,0,0,0,0,24,0,NaN,0,250,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0
2015,3041402101187,0,0,0,0,0,0,0,0,0,0,0,10,11,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,5,0,0,0,0,0,0
2015,3041600204003,0,0,0,0,0,0,0,0,0,0,0,0,13,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0.45,0,0,0,0,0,0,0,7,0
2015,3041600204014,0,0,0,0,0,0,0,0,0,0,0,0,15,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.25,0,0,0,0,0,0,0,0,0
2015,3041600204025,0,0,0,0,0,0,0,0,0,0,0,0,13,0,NaN,0,0,0,0,0,0,0,0,0,0,0,20,NaN,0,0,0,12,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,3041600204044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3041600204062,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,7.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,0.6,0,0,0,0,0,0,0,0,0
2015,3041600204080,0,0,0,0,0,0,0,0,0,0,0,0,13,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
2015,3041600204097,0,0,0,0,0,0,0,0,0,0,0,0,6,0,NaN,0,0,0,5,0,0,0,0,0,0,0,0,NaN,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0
2015,3041600204100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,12,10,0,0,0,0,0,0,0,0,0,11,0,0,0,10,2.25,0,0,0,0,0,0,0,5,0
2015,3041600204119,0,0,0,0,0,0,0,0,0,0,0,0,12,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0
2015,3041600204137,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
2015,3041600204156,0,0,0,0,0,0,0,0,0,0,0,0,13,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2015,3041600204175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5,0,0,0,0,0,0,0,0,NaN,0,0,0,0,6,0,0,0,0,4,0,0,0,11,6,0,0,0,20,1.25,0,0,0,0,0,0,0,5,0
2015,3041800309003,12,0,0,30,0,0,0,0,0,0,0,10,30,0,NaN,0,0,0,5,8,0,0,13,0,0,0,0,NaN,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,9,0,0,54,0,10,0
2015,3041800309009,5,0,0,60,0,0,0,0,0,0,0,3,30,0,NaN,0,0,0,5,0,0,0,5,0,0,0,0,NaN,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,0,40,8,25,5,0,0,20,0,5,125,0,10,0
2015,3041800309015,11,0,0,240,0,0,0,0,0,0,0,10,30,0,NaN,0,0,0,6,8,0,0,6,0,20,0,0,NaN,0,0,0,48,20,0,0,0,0,0,0,0,0,15,20,0,0,9,40,6,0,0,20,0,5,152,0,10,60
2015,3041800309021,5,0,0,180,0,0,0,0,0,0,0,3,5,0,NaN,0,0,0,3,7,0,0,4,0,0,0,0,NaN,0,0,0,24,15,0,0,0,0,0,0,0,0,0,20,0,0,0,20,3,0,0,5,0,5,51,0,20,30
2015,3041800309027,11,14,0,0,0,0,0,30,0,120,0,5,15,0,NaN,0,0,0,6,7,0,0,0,0,20,0,0,NaN,0,0,0,90,9,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,5,34,0,10,0
